0	0.195238	0.285714	0.40293	0.406692	0.31746	0.267857	0.124868	0.395617	0	0	0	0.8706	0.156777	0.206349	0.197802	0.255238	0	0	0	0	0	0.289916	0.519201	0.450098	0	0.501253	0	0	0.123407	0.148633	0	0	0.209524	0	0.243386	0	0	0	0	0.295238	0.195971	0	0	0	0	0.16142	0	0.152381	0.345238	0.14787	0.165414	0.121728	0	0	0	0	0.238095	0	0	0	0	0	0	0	0.197802	0	0	0	0	0	0	0	0	0	0.228571	0.249084	0	0	0	0	0	0	0.18315	0	0	0	0	0	0.297619	0	0	0	0	0	0	0	0	0	0.330532	0	0	0.249084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.195238	0	0.290476	0.407692	0.208108	0.322222	0.154762	0.12963	0	0	0	0	0.280901	0.323077	0	0	0	0	0	0.310606	0	0	0	0.205645	0.348288	0	0	0	0.229167	0.448592	0.309172	0.233333	0.290476	0	0	0	0	0	0	0	0	0	0	0	0	0.214286	0.334746	0.188889	0	0	0.152632	0	0.411093	0	0	0	0	0	0	0	0	0	0	0.197561	0	0	0.361364	0.6	0	0.179945	0	0.227041	0	0	0	0	0	0	0.175472	0	0	0	0	0	0	0	0	0	0	0.303571	0.248148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388158	0	0	0	0.625	0.458333	0	0	0	
0.285714	0.290476	0	0.498169	0.298584	0.412698	0.214286	0.220106	0.216966	0	0	0	0	0.315018	0.301587	0	0	0	0	0	0	0	0.22409	0	0	0.268908	0.295739	0.380952	0.27381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247619	0	0	0	0	0	0	0	0	0	1.04762	0.301587	0	0	0	0.288037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299071	0	0	0	0	0.338624	0.52381	0	0	0	0.369674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.40293	0.407692	0.498169	0	0.4158	0.529915	0.745879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461538	0.436725	0	0	0	0	0	0	0	0	0	0	0	0	0.334182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602007	0	0	0	0	0	0.641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.406692	0.208108	0.298584	0.4158	0	1.07357	0.263835	0.137738	0.302846	0	0	0	0.432097	0	0	0	0	0	0	0	0	0	0.460595	0	0	0.606253	0	0.597169	0	0	0	0	0	0.222394	0	0.256256	0	0	0	0	0	0	0	0	0	0	0.177508	0	0	0.358108	0	0.178284	0	0	0.474281	0	0	0.752896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289926	1.50901	0.785863	0	0.36716	0	0	0	0	0	0	0	0	0	0	0.313707	0	0	0	0	0.185031	0	0	0	0.4158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.31746	0.322222	0.412698	0.529915	1.07357	0	0	0	0.31089	0	0	0	0.308834	0	0	0	0	0	0	0	0	0	0.319795	0	0	0.375817	0	0	0	0	0	0	0	0.336508	0	0.37037	0	0	0	0	0	0	0	0	0	0	0.640301	0	0	0.472222	0	0.292398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434028	0	0	0	0	0.888889	0	0	0.297694	0	0	0	0	0	0	0	0	0	0	0.456349	0	0	0	0	0	0	0	0	0	0	0	0.662393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.267857	0.154762	0.214286	0.745879	0.263835	0	0	0.240476	0.150899	0.205628	0.177656	0.246032	0.0973085	0.42674	0.134921	0.126374	0.18381	0.428571	0.482143	0.144156	0.22619	0.141457	0.559874	0.684524	0.569879	0.230042	0.419486	0.642857	0.214286	0.181925	0.213652	0	0	0	0.357143	0	0	0.357143	0.192033	0.534946	0.22381	0.192033	0	0	0	0.119048	0.259685	0.253571	0	0	0.477757	0.657895	0.691619	0	0.496736	0	0	0.5	0	0	0.194196	0	0	0.151713	0.259104	0.600275	0.337662	0.447619	1.09524	0.169414	0.14881	0.448129	0.22381	0.494306	0.205628	0.314286	0	0.197723	0.471586	1.07143	0.309524	0.214286	0	0.525641	0	0.36295	0	0	0	0.541667	0	0.357143	0.290414	0.52381	0.201465	0.161341	0	0.468254	0	0	0	0	0.177656	0.468254	1.02381	0.331502	0	0	0.29292	0	0	0	0.529762	0.363095	0	0	0	
0.124868	0.12963	0.220106	0	0.137738	0	0.240476	0	0.308658	0.211448	0.183476	0.251852	0.599218	0.319088	0.316667	0	0.426667	0.220106	0.275132	0.377104	0.619935	0.478649	0.474323	0.211828	0	0.243137	0.134893	0	0.254167	0.43349	0.279816	0.162963	0.220106	0	0	0	0	0.362963	0.205128	0.158662	0.22963	0.433048	0	0	0	0.227381	0.142938	0.118519	0.195238	0	0.431871	0.224561	0.505077	0	0.198327	0	0.127191	0.172487	0.725926	0.316667	0.299421	0	0	0.127191	0	0	0.383502	0	0	0.312739	0	0.111262	0.22963	0.203543	0.52862	0	0	0	0.105101	0	0	0	0.156085	0.262963	0.281481	0.490063	0	0	0.421652	0	0.177778	0	0.168616	0	0.266382	0	0	0	0	0	0	0	0	0.592593	0	0.421652	0	0	0	0	0	0	0	0	1.03704	1.03704	0	
0.395617	0	0.216966	0	0.302846	0.31089	0.150899	0.308658	0	0.677002	0.811513	0.808315	0.295175	0.3081	0.756806	0.580744	0.55947	0	0.216966	0.279029	0.251558	0.612583	0.300518	0.113758	0.162569	0.262304	0.164692	0	0.109823	0.109318	0.275873	0.399559	0.216966	1.09101	0.719647	1.00417	0.606093	0	0.198064	0	0	0.220071	0.390255	0	0.27649	0.293756	0.271748	0.403826	1.0245	0.55298	0	0	0.10596	0	0	0.359823	0.248102	0.169347	0.359823	0.756806	0.0889901	0	0	0.310128	0.589014	0	0	0	0	0.158504	0.189363	0.108123	0	0	0	0.359603	0.180336	0	0.101962	0.359823	0.780511	0	0.15216	0.174987	0.137601	0.357535	0	0.169347	0	0.423368	0.218298	0	0.461136	0.52649	0.206826	0.164692	0.70246	0	0.668365	0	0.55298	0.334182	0.631177	0.588668	0	0.75191	1.02649	0.70246	0.829557	0	0.732892	0	0.533113	0.732892	1.03311	1.03311	1.03311	
0	0	0	0	0	0	0.205628	0.211448	0.677002	0	0.671329	1.81818	0	0	0	0	0	0	0	0.721212	0	0	0	0	0	0	0	0	0.265152	0.262484	0	0	0	0	0	0	0	0	0	0	0	0.243357	1.63636	1.18182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230599	0	0	0	0	0	0	0	0	0	0	1.63636	0	0	0	0	0	0	0	0	0	0	0	0	1.22727	0	0	0	0	0	0	1.22727	
